,id,name,url,urls_site,dr,da,cf,tf,obl,dom,traffic,price,pa,max_links,max_links_groups,lang_filter,category_filter,create_groups,ip,promoted,offer,in_front_page,is_new,created_at,status,TrType,type
399,3136,Machbel,https://machbel.com/,https://prensarank.com/,39,49,27,28,1884,1767,15106,605,48,1,1,,,0,,0,0,0,False,2022-11-22T07:42:27.000000Z,enabled,blog,blog
400,3121,El Digital Sur,https://eldigitalsur.com/,https://prensarank.com/,39,36,19,21,701,2436,11988,125,43,2,2,,,1,,0,0,0,False,2022-11-18T10:48:43.000000Z,enabled,periódico,newspaper
401,2510,El Tubazo Digital,https://eltubazodigital.com/,https://prensarank.com/,39,49,32,19,241,1267,9070,75,42,4,3,,,1,162.214.224.193,0,0,0,False,2018-11-16T14:13:38.000000Z,enabled,periódico,newspaper
402,3459,3 Razones,https://www.3razones.es/,https://prensarank.com/,39,58,17,17,55,34,8857,50,33,3,3,,,1,,0,0,0,False,2023-05-21T15:59:58.000000Z,enabled,blog,blog
403,3362,Proclama del Cauca,https://www.proclamadelcauca.com/,https://prensarank.com/,39,43,15,15,36,1176,4575,95,39,3,3,,,1,,0,0,0,False,2023-03-16T11:14:56.000000Z,enabled,periódico,newspaper
404,3042,Ser Peruano,https://www.serperuano.com/,https://prensarank.com/,39,46,29,10,4657,3615,2989,80,49,3,3,,,1,,0,0,0,False,2022-09-22T14:07:46.000000Z,enabled,periódico,newspaper
405,1227,PuntoGeek,https://www.puntogeek.com/,https://prensarank.com/,39,58,33,24,8998,6952,1109,90,54,2,2,,,1,51.81.70.2,0,0,0,False,2018-08-14T18:06:41.000000Z,enabled,blog,blog
406,2043,Zaragoza Buenas Noticias,https://zaragozabuenasnoticias.com/,https://prensarank.com/,39,35,34,15,7779,1179,902,80,40,4,3,,,1,54.38.122.195,0,0,0,False,2016-10-17T15:07:02.000000Z,enabled,periódico,newspaper
407,3377,The Times,https://thetimes.cl/,https://prensarank.com/,39,42,29,11,549,3201,756,185,42,3,3,,,1,,0,0,0,False,2023-03-27T09:34:21.000000Z,enabled,periódico,newspaper
408,2730,Sportec,https://sportec.es/,https://prensarank.com/,39,46,30,20,144,404,519,185,38,3,3,,,1,54.37.168.82,0,0,0,False,2020-11-21T19:30:21.000000Z,enabled,periódico,newspaper
409,3497,Daniel Bocardo,https://www.danielbocardo.com/,https://prensarank.com/,39,36,20,6,239,220,388,275,33,2,2,,,1,,0,0,0,True,2023-06-12T07:55:13.000000Z,enabled,blog,blog
410,1528,Xtrart,https://www.xtrart.es/,https://prensarank.com/,39,39,42,20,609,657,141,45,37,4,3,,,1,147.135.174.30,0,0,0,False,2019-05-09T21:16:34.000000Z,enabled,blog,blog
411,1564,Affordable Comfort,https://affordablecomfort.org/,https://prensarank.com/,39,29,35,27,3102,605,38,230,40,4,3,,,1,149.28.45.126,0,0,0,False,2019-05-09T21:16:37.000000Z,enabled,blog,blog
412,3116,Food and Pleasure,http://foodandpleasure.com/,https://prensarank.com/,38,44,37,11,3716,758,375418,1505,40,2,2,,,1,,0,0,0,False,2022-11-16T08:29:28.000000Z,enabled,blog,blog
413,793,Moda Ellos,https://modaellos.com/,https://prensarank.com/,38,51,16,5,18,8567,272756,365,51,1,1,,,0,51.255.81.138,0,0,0,False,2018-02-01T23:10:57.000000Z,enabled,blog,blog
414,787,Tendenzias,https://tendenzias.com/,https://prensarank.com/,38,68,25,9,39,23788,266745,485,50,1,1,,,0,138.199.44.209,0,0,0,False,2018-02-01T23:10:57.000000Z,enabled,blog,blog
415,3022,Diario de una Novia,https://www.diariodeunanovia.es/,https://prensarank.com/,38,49,29,15,1068,1389,22751,185,42,2,2,,,1,,0,0,0,False,2022-09-19T10:18:18.000000Z,enabled,blog,blog
416,3012,El Sol de Margarita,https://elsoldemargarita.com.ve/,https://prensarank.com/,38,55,32,42,213,1540,20018,155,44,4,3,,,1,,0,0,0,False,2022-09-12T07:42:05.000000Z,enabled,periódico,newspaper
417,77,Educacion 2,https://educacion2.com/,https://prensarank.com/,38,46,28,15,270,6006,12487,245,49,4,3,,,1,185.104.134.129,0,0,0,False,2017-11-20T03:27:28.000000Z,enabled,blog,blog
418,2366,Es Por Madrid,https://www.espormadrid.es/,https://prensarank.com/,38,50,41,13,4892,1303,10881,155,49,4,3,,,1,74.125.77.121,1,0,0,False,2017-10-06T20:32:55.000000Z,enabled,periódico,newspaper
419,2932,Crónica Jalisco,https://www.cronicajalisco.com/,https://prensarank.com/,38,52,15,16,9,1633,10097,95,41,3,3,,,1,,0,0,0,False,2022-07-12T14:26:50.000000Z,enabled,periódico,newspaper
420,3194,The MarketThink,https://www.themarkethink.com/,https://prensarank.com/,38,32,30,17,4351,1739,9292,65,37,2,2,,,1,,0,0,0,False,2022-12-21T09:15:16.000000Z,enabled,blog,blog
421,2848,Pallars Digital,https://www.pallarsdigital.cat/,https://prensarank.com/,38,36,41,26,1839,362,9260,230,32,2,2,,,1,,1,0,0,False,2022-06-17T15:32:36.000000Z,enabled,periódico,newspaper
422,2319,En Pozuelo,https://www.enpozuelo.es/,https://prensarank.com/,38,42,45,14,3550,1391,8722,150,38,1,1,,,0,172.67.202.48,0,0,0,False,2017-08-04T19:24:42.000000Z,enabled,periódico,newspaper
423,3467,Noticine,https://noticine.com/,https://prensarank.com/,38,53,48,38,146,2062,8602,135,44,2,2,,,1,,0,0,0,False,2023-05-23T11:20:45.000000Z,enabled,blog,blog
424,2232,ARAmultimedia,https://www.aramultimedia.com/,https://prensarank.com/,38,37,13,18,1298,783,8343,35,47,4,3,,,1,46.231.3.224,1,0,0,False,2017-03-24T01:41:16.000000Z,enabled,periódico,newspaper
425,2525,Hora,https://www.hora.es/,https://prensarank.com/,38,43,33,16,2721,1011,7616,50,49,4,3,,,1,217.61.208.106,0,0,0,False,2019-05-09T21:16:00.000000Z,enabled,periódico,newspaper
426,2707,Aion Sur,https://www.aionsur.com/,https://prensarank.com/,38,36,37,12,2257,977,7510,55,31,4,3,,,1,172.67.196.121,0,0,0,False,2020-07-09T15:31:00.000000Z,enabled,periódico,newspaper
427,2106,Tiempo de Negocios,https://tiempodenegocios.com/,https://prensarank.com/,38,42,25,11,1941,991,6138,80,42,4,3,,,1,91.134.184.195,0,0,0,False,2016-11-25T13:14:51.000000Z,enabled,periódico,newspaper
428,2985,El Mercurio MX,https://elmercurio.com.mx/,https://prensarank.com/,38,54,38,15,482,3146,6049,80,43,4,3,,,1,,0,0,0,False,2022-07-29T14:19:10.000000Z,enabled,periódico,newspaper
429,2805,Valencia News,https://valencianews.es/,https://prensarank.com/,38,41,38,11,1620,1155,6015,230,40,2,2,,,1,185.129.251.249,0,0,0,False,2021-11-19T13:49:54.000000Z,enabled,periódico,newspaper
430,2334,Los Ojos de Hipatia,https://losojosdehipatia.com.es/,https://prensarank.com/,38,47,21,15,456,3084,2565,25,43,4,3,,,1,,0,1,1,False,2017-08-04T19:39:13.000000Z,enabled,blog,blog
431,3331,Los Andes PE,https://www.losandes.com.pe/,https://prensarank.com/,38,57,37,34,131,2252,2204,305,51,3,3,,,1,,0,0,0,False,2023-02-27T10:39:23.000000Z,enabled,periódico,newspaper
432,2906,aDiario CR,https://adiariocr.com/,https://prensarank.com/,38,37,29,17,1571,585,2050,195,39,4,3,,,1,,0,0,0,False,2022-07-08T07:45:34.000000Z,enabled,periódico,newspaper
433,992,Siliconweek,https://www.siliconweek.com/,https://prensarank.com/,38,43,43,19,2201,1370,1613,605,36,4,3,,,1,95.131.143.115,0,0,0,False,2018-04-15T20:31:22.000000Z,enabled,blog,blog
434,1750,Mejor Comparo,https://mejorcomparo.com/,https://prensarank.com/,38,31,22,9,827,301,1413,150,34,4,3,,,1,51.83.52.245,0,0,0,False,2020-07-10T12:08:08.000000Z,enabled,blog,blog
435,3350,Opanoticias,https://opanoticias.com/,https://prensarank.com/,38,44,27,20,615,2036,864,80,45,4,3,,,1,,0,0,0,False,2023-03-09T09:37:49.000000Z,enabled,periódico,newspaper
436,977,Balance Socio Sanitario,https://www.balancesociosanitario.com/,https://prensarank.com/,38,36,28,10,316,331,683,80,34,2,2,,,1,45.13.185.243,0,0,0,False,2018-04-15T20:31:22.000000Z,enabled,blog,blog
437,1045,Jose Galán,https://www.josegalan.es/,https://prensarank.com/,38,37,34,8,757,692,663,215,47,4,3,,,1,185.37.227.1,0,0,0,False,2018-04-15T20:31:22.000000Z,enabled,blog,blog
438,2396,Malaga al Dia,https://www.malagaldia.es/,https://prensarank.com/,38,35,10,12,305,638,278,65,36,4,3,,,1,185.66.41.168,0,0,0,False,2017-12-15T22:05:08.000000Z,enabled,periódico,newspaper
439,1384,Leader To Leader,https://www.leadertoleader.org/,https://prensarank.com/,38,38,33,14,567,596,6,255,40,1,1,,,0,162.241.154.154,0,0,0,False,2018-11-16T14:14:49.000000Z,enabled,blog,blog
440,713,Deporte y Salud,https://www.deporteysalud.info/,https://prensarank.com/,38,27,21,8,263,58,2,45,28,4,3,,,1,62.138.136.130,0,0,0,False,2018-02-01T23:10:57.000000Z,enabled,blog,blog
441,1929,ThermoRecetas,https://www.thermorecetas.com/,https://prensarank.com/,37,49,39,24,471,4012,365887,1430,51,1,1,,,0,178.255.231.118,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
442,1876,Como Funciona,https://como-funciona.co/,https://prensarank.com/,37,39,15,10,14,2034,222593,225,44,2,2,,,1,52.47.187.175,0,0,0,False,2021-01-13T15:50:32.000000Z,enabled,blog,blog
443,1953,Recursos de Autoayuda,https://www.recursosdeautoayuda.com/,https://prensarank.com/,37,49,33,35,363,3331,176200,830,51,1,1,,,0,178.255.231.122,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
444,3477,Tripkay,https://tripkay.com/destination-guides/blog/,https://prensarank.com/,37,39,34,14,527,2207,150263,305,43,1,1,,,0,,0,0,0,False,2023-05-30T08:25:29.000000Z,enabled,blog,blog
445,1979,Revista Coiffure,https://revistacoiffure.com/,https://prensarank.com/,37,40,19,8,212,1206,83142,395,38,2,2,,,1,217.182.121.210,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
446,3135,Descubrir,https://www.descubrir.com/,https://prensarank.com/,37,39,16,11,1197,981,74350,230,38,4,3,,,1,,0,0,0,False,2022-11-22T07:13:14.000000Z,enabled,blog,blog
447,530,Estar Guapas,https://www.estarguapas.com/,https://prensarank.com/,37,52,36,5,468,8905,44625,260,51,4,3,,,1,37.187.25.104,0,0,0,False,2017-12-19T16:26:47.000000Z,enabled,blog,blog
448,3355,Nueva Rioja,http://nuevarioja.com.ar/,https://prensarank.com/,37,51,31,16,453,672,16883,95,45,2,2,,,1,,0,0,0,False,2023-03-14T11:44:59.000000Z,enabled,periódico,newspaper
449,2993,Epicentro Chile,https://www.epicentrochile.com/,https://prensarank.com/,37,39,45,11,1218,12528,15173,150,39,2,2,,,1,,0,0,0,False,2022-08-04T07:41:15.000000Z,enabled,periódico,newspaper
450,2101,Interbenavente,https://interbenavente.es/,https://prensarank.com/,37,42,14,22,0,1074,12625,60,41,4,3,,,1,172.67.139.131,0,0,0,False,2016-11-25T02:12:11.000000Z,enabled,periódico,newspaper
451,2274,Que Pasa na Costa,https://www.quepasanacosta.gal/,https://prensarank.com/,37,37,37,37,3002,838,12481,125,35,4,3,,,1,104.18.52.133,0,0,0,False,2017-03-24T03:07:47.000000Z,enabled,periódico,newspaper
452,2981,El Repuertero,https://www.elrepuertero.cl/,https://prensarank.com/,37,50,25,19,33,2360,10345,305,49,3,3,,,1,,0,0,0,False,2022-07-21T09:46:45.000000Z,enabled,periódico,newspaper
453,2971,El Nortero,https://www.elnortero.cl/,https://prensarank.com/,37,49,25,19,36,1239,8831,305,49,3,3,,,1,,0,0,0,False,2022-07-21T09:07:22.000000Z,enabled,periódico,newspaper
454,1047,Batiburrillo,https://www.batiburrillo.net/,https://prensarank.com/,37,51,41,21,3224,2236,6859,55,50,4,3,,,1,46.105.204.7,0,0,0,False,2018-04-15T20:31:22.000000Z,enabled,blog,blog
455,2146,El Regional Piura,https://www.elregionalpiura.com.pe/,https://prensarank.com/,37,55,36,44,1117,2029,5351,125,44,4,3,,,1,188.114.97.3,0,0,0,False,2017-01-14T04:51:49.000000Z,enabled,periódico,newspaper
456,3023,AF Medios,https://www.afmedios.com/,https://prensarank.com/,37,50,35,11,11,1066,4799,80,48,4,3,,,1,,0,0,0,False,2022-09-21T08:17:20.000000Z,enabled,periódico,newspaper
457,2878,Walterman,https://walterman.es/,https://prensarank.com/,37,55,28,12,150,594,4731,380,41,4,3,,,1,,0,0,0,False,2022-06-17T16:36:04.000000Z,enabled,blog,blog
458,3079,EP Mundo,https://epmundo.com/,https://prensarank.com/,37,49,22,19,1422,8365,4099,65,44,4,3,,,1,,0,0,0,False,2022-10-20T08:09:06.000000Z,enabled,periódico,newspaper
459,3384,Nación Mexicana,https://nation.com.mx/,https://prensarank.com/,37,50,39,6,432,1723,2122,25,42,4,3,,,1,,0,1,1,False,2023-04-03T08:10:38.000000Z,enabled,periódico,newspaper
460,1597,ComoHow,https://comohow.net/,https://prensarank.com/,37,56,20,9,402,4371,1608,45,46,4,3,,,1,107.6.184.118,0,0,0,False,2019-05-09T21:16:39.000000Z,enabled,blog,blog
461,1992,Mundonet Tutoriales,https://mundonetutoriales.com/,https://prensarank.com/,37,33,19,13,338,646,1438,50,38,4,3,,,1,188.114.96.3,0,0,0,False,2021-11-19T13:53:54.000000Z,enabled,blog,blog
462,2162,Albacete Abierto,https://www.albaceteabierto.es/,https://prensarank.com/,37,39,34,15,2987,1402,1267,65,39,4,3,,,1,51.255.30.74,0,0,0,False,2017-02-12T23:48:34.000000Z,enabled,periódico,newspaper
463,3025,24h de Jujuy,https://las24horasdejujuy.com.ar/,https://prensarank.com/,37,31,24,16,615,3633,1072,60,34,4,3,,,1,,0,0,0,False,2022-09-21T08:29:45.000000Z,enabled,periódico,newspaper
464,2857,Revista Transformación Digital,https://www.revistatransformaciondigital.com/,https://prensarank.com/,37,34,13,13,57,496,1007,195,36,2,2,,,1,,0,0,0,False,2022-06-17T15:49:31.000000Z,enabled,blog,blog
465,1619,Centac,https://www.centac.es/,https://prensarank.com/,37,44,30,27,144,1798,972,90,43,4,3,,,1,172.67.141.111,0,1,0,False,2019-08-01T21:47:38.000000Z,enabled,blog,blog
466,2515,Almeria MA,https://www.almediam.org/,https://prensarank.com/,37,37,31,12,2530,3153,896,25,40,4,3,,,1,107.6.184.180,0,1,0,False,2018-12-22T22:18:05.000000Z,enabled,periódico,newspaper
467,1708,Reformas Barcelona Web,https://reformasbarcelonaweb.com,https://prensarank.com/,37,28,12,4,42,629,853,80,36,2,2,,,1,178.33.146.153,0,0,0,False,2019-11-22T17:03:18.000000Z,enabled,blog,blog
468,1710,Cosas de Salud,https://www.cosasdesalud.es/,https://prensarank.com/,37,44,36,10,984,882,513,75,48,2,2,,,1,54.217.195.230,0,0,0,False,2019-11-22T17:03:18.000000Z,enabled,blog,blog
469,944,Bloguisimo,https://www.bloguismo.com/,https://prensarank.com/,37,48,32,9,2862,1004,453,260,48,2,2,,,1,31.214.178.48,0,0,0,False,2018-04-15T20:31:22.000000Z,enabled,blog,blog
470,1546,Numero Cero,https://numerocero.es/,https://prensarank.com/,37,45,34,17,939,1316,405,95,44,4,3,,,1,89.46.89.185,0,0,0,False,2019-05-09T21:16:36.000000Z,enabled,blog,blog
471,295,WP Directo,https://wpdirecto.com/,https://prensarank.com/,37,37,23,10,93,399,352,125,42,4,3,,,1,185.104.134.129,0,0,0,False,2017-11-20T03:27:28.000000Z,enabled,blog,blog
472,2710,España Buenas Noticias,https://ebuenasnoticias.com/,https://prensarank.com/,37,40,28,19,7489,985,302,75,39,3,3,,,1,46.16.58.24,0,0,0,False,2020-07-09T15:31:00.000000Z,enabled,periódico,newspaper
473,1569,Kind of Normal,https://kindofnormal.com/,https://prensarank.com/,37,45,36,17,874,855,49,230,44,4,3,,,1,107.180.54.185,0,0,0,False,2019-05-09T21:16:37.000000Z,enabled,blog,blog
474,1575,Modern Thrill,https://modernthrill.com/,https://prensarank.com/,37,30,36,9,2695,465,24,100,40,1,1,,,0,151.101.194.159,0,0,0,False,2019-05-09T21:16:38.000000Z,enabled,blog,blog
475,715,Hogar 10,http://www.hogar10.net,https://prensarank.com/,37,16,23,8,155,37,14,45,25,4,3,,,1,3.120.33.243,0,0,0,False,2018-02-01T23:10:57.000000Z,enabled,blog,blog
476,1105,DropShipping Shop,https://www.dropshippingshop.info/,https://prensarank.com/,37,23,1,9,244,164,12,45,35,4,3,,,1,107.6.172.51,0,0,0,False,2018-04-15T20:31:22.000000Z,enabled,blog,blog
477,1396,AcadEmploy,https://www.academploy.com/,https://prensarank.com/,37,33,34,20,210,463,2,115,43,1,1,,,1,104.27.187.141,0,0,0,False,2018-11-16T14:14:50.000000Z,enabled,blog,blog
478,1977,Marketing4Food,https://www.marketing4food.com/,https://prensarank.com/,37,41,28,16,84,479,2,155,38,2,2,,,1,,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
479,1437,Feedyes,https://www.feedyes.com/,https://prensarank.com/,37,38,45,20,1185,1202,1,195,49,4,3,,,1,104.27.187.141,0,0,0,False,2018-11-16T14:14:52.000000Z,enabled,blog,blog
480,2487,The Cheers,https://www.thecheers.org/,https://prensarank.com/,37,41,34,16,778,979,1,170,47,4,3,,,1,67.208.120.34,0,0,0,False,2018-08-14T17:55:53.000000Z,enabled,periódico,newspaper
481,3529,Panda Ancha,https://pandaancha.mx/,https://prensarank.com/,37,37,28,14,0,120,0,110,45,2,2,,,1,,0,0,0,True,2023-07-04T11:21:09.000000Z,enabled,blog,blog
482,714,Info Freelance,http://www.infofreelance.es,https://prensarank.com/,37,15,17,5,235,18,0,40,22,4,3,,,1,216.239.36.21,0,0,0,False,2018-02-01T23:10:57.000000Z,enabled,blog,blog
483,418,Espectaculos BCN,https://www.espectaculosbcn.com/,https://prensarank.com/,36,32,34,16,865,1440,286216,230,34,2,2,,,1,46.30.213.56,0,0,0,False,2017-12-17T17:17:38.000000Z,enabled,blog,blog
484,3281,Consumidor Global,https://www.consumidorglobal.com/,https://prensarank.com/,36,43,48,20,2420,2872,132773,865,39,2,2,,,1,,1,0,0,False,2023-02-03T13:04:02.000000Z,enabled,periódico,newspaper
485,2986,El Invernadero Creativo,https://www.elinvernaderocreativo.com/,https://prensarank.com/,36,47,29,15,1302,2629,61791,80,40,2,2,,,1,,0,0,0,False,2022-07-29T14:31:40.000000Z,enabled,blog,blog
486,802,Espacio Ciencia,https://espaciociencia.com/,https://prensarank.com/,36,49,31,14,69,2851,46282,365,47,1,1,,,0,212.102.54.7,0,0,0,False,2018-02-01T23:10:57.000000Z,enabled,blog,blog
487,2331,Prensa Fútbol,https://www.prensafutbol.cl/,https://prensarank.com/,36,62,39,11,518,24322,29323,140,53,4,3,,,1,104.26.2.123,0,0,0,False,2017-08-04T19:36:35.000000Z,enabled,periódico,newspaper
488,2739,Noticias en Salud,https://www.noticiasensalud.com/,https://prensarank.com/,36,34,37,14,526,900,28869,95,35,4,3,,,1,104.21.54.41,0,0,0,False,2020-11-21T19:30:21.000000Z,enabled,periódico,newspaper
489,102,Escuela en la Nube,https://www.escuelaenlanube.com/,https://prensarank.com/,36,56,23,14,742,22659,22858,95,51,1,1,,,0,188.114.96.3,0,0,0,False,2017-11-20T03:27:28.000000Z,enabled,blog,blog
490,192,Navidad,https://navidad.es/,https://prensarank.com/,36,58,37,33,664,6950,22660,305,50,4,3,,,1,185.104.134.129,0,0,0,False,2017-11-20T03:27:28.000000Z,enabled,blog,blog
491,2436,Zona Retiro,https://zonaretiro.com/,https://prensarank.com/,36,50,16,11,0,1729,20544,155,45,4,3,,,1,95.211.117.19,0,0,0,False,2018-04-15T21:23:08.000000Z,enabled,periódico,newspaper
492,3107,ROM Murcia,https://rommurcia.es/,https://prensarank.com/,36,34,18,7,621,398,18195,40,34,4,3,,,1,,0,0,0,False,2022-11-10T12:16:15.000000Z,enabled,blog,blog
493,1711,Cosas de Educación,https://www.cosasdeeducacion.es/,https://prensarank.com/,36,42,36,11,577,830,9817,75,37,2,2,,,1,18.169.74.96,0,0,0,False,2019-11-22T17:03:18.000000Z,enabled,blog,blog
494,869,iOS Mac,https://iosmac.es/,https://prensarank.com/,36,45,45,10,2606,2924,8237,60,48,4,3,,,1,185.129.251.242,0,0,0,False,2018-02-01T23:10:57.000000Z,enabled,blog,blog
495,2975,El Rancahuaso,https://www.elrancahuaso.cl/,https://prensarank.com/,36,49,26,18,88,1479,6786,305,49,3,3,,,1,,0,0,0,False,2022-07-21T09:16:52.000000Z,enabled,periódico,newspaper
496,1549,Doogweb,https://www.doogweb.es,https://prensarank.com/,36,43,29,22,3001,1292,6781,185,48,4,3,,,1,217.160.0.249,0,0,0,False,2019-05-09T21:16:36.000000Z,enabled,blog,blog
497,2789,XEU Mx,https://www.xeu.mx/index.cfm,https://prensarank.com/,36,60,16,10,32,2517,5448,140,39,4,3,,,1,66.201.69.100,0,0,0,False,2021-11-19T13:49:54.000000Z,enabled,periódico,newspaper
498,1300,Camión Actualidad,https://www.camionactualidad.es/,https://prensarank.com/,36,32,28,11,167,874,4709,605,36,4,3,,,1,188.164.193.121,0,0,0,False,2018-08-14T18:06:41.000000Z,enabled,blog,blog
499,3198,Top Bici,https://www.topbici.es/,https://prensarank.com/,36,33,20,16,1548,1740,4295,425,38,1,1,,,0,,0,0,0,False,2022-12-21T09:42:46.000000Z,enabled,blog,blog
500,1846,Mejores Comparativas,https://www.mejorescomparativas.es/,https://prensarank.com/,36,38,29,16,65,2369,3055,65,41,4,3,,,1,104.21.35.44,0,0,0,False,2020-11-21T17:08:12.000000Z,enabled,blog,blog
501,2227,Más Jerez,https://masjerez.com/,https://prensarank.com/,36,43,40,17,1129,997,2948,55,39,4,3,,,1,178.32.236.135,0,0,0,False,2017-03-24T01:33:45.000000Z,enabled,periódico,newspaper
502,3289,Info Ban,https://www.infoban.com.ar/,https://prensarank.com/,36,44,16,13,407,1459,2523,125,48,2,2,,,1,,0,0,0,False,2023-02-08T11:44:59.000000Z,enabled,periódico,newspaper
503,64,Decoracion y Jardines,https://decoracionyjardines.com/,https://prensarank.com/,36,30,19,9,52,1746,1472,125,43,4,3,,,1,185.104.134.129,0,0,0,False,2017-11-20T03:27:28.000000Z,enabled,blog,blog
504,2400,Noticiero Universal,https://noticierouniversal.com/,https://prensarank.com/,36,49,32,22,19937,4862,1391,90,44,4,3,,,1,172.67.223.226,0,0,0,False,2017-12-19T17:10:33.000000Z,enabled,periódico,newspaper
505,3460,Tenemos Madera,https://tenemosmadera.com/,https://prensarank.com/,36,57,7,7,10,50,1021,50,33,3,3,,,1,,0,0,0,False,2023-05-21T16:01:26.000000Z,enabled,blog,blog
506,3183,Sevilla Info,https://www.sevillainfo.es/,https://prensarank.com/,36,50,30,15,850,1195,823,80,37,3,3,,,1,,0,0,0,False,2022-12-15T16:07:50.000000Z,enabled,periódico,newspaper
507,2006,R Marketing Digital,https://rmarketingdigital.com/,https://prensarank.com/,36,23,20,1,2659,3260,804,230,43,3,3,,,1,,0,0,0,False,2021-11-19T13:53:54.000000Z,enabled,blog,blog
508,3420,Radio Zonica,https://radiozonica.com.ar/#!/home,https://prensarank.com/,36,32,22,8,32,112,319,155,35,4,3,,,1,,0,0,0,False,2023-04-26T09:18:09.000000Z,enabled,periódico,newspaper
509,179,Mi Revista,https://mirevista.com/,https://prensarank.com/,36,35,23,9,2274,1198,205,125,40,4,3,,,1,188.114.96.3,0,0,0,False,2017-11-20T03:27:28.000000Z,enabled,blog,blog
510,3093,Revista Yuzz,https://www.yuzz.org/,https://prensarank.com/,36,48,21,14,342,550,179,25,48,4,3,,,1,,0,1,0,False,2022-10-28T07:41:41.000000Z,enabled,blog,blog
511,2501,Cultura RTs,https://www.culturartsgeneralitat.es/,https://prensarank.com/,36,33,22,16,1575,1201,129,25,34,4,3,,,1,172.67.199.230,0,1,0,False,2018-09-20T04:54:16.000000Z,enabled,periódico,newspaper
512,3296,Mundo Digital,https://www.mundodigital.net/,https://prensarank.com/,36,40,31,8,327,1437,78,95,39,4,3,,,1,,0,0,0,False,2023-02-14T09:50:55.000000Z,enabled,blog,blog
513,1608,Aslmi1,https://aslmi1.mi.it/,https://prensarank.com/,36,34,12,8,37,230,32,55,32,1,1,,,0,107.6.184.197,0,0,0,False,2019-05-09T21:16:40.000000Z,enabled,blog,blog
514,3223,Crónica Económica,https://cronicaeconomica.com/,https://prensarank.com/,36,38,27,13,12,240,14,185,35,4,3,,,1,,0,0,0,False,2023-01-03T15:58:42.000000Z,enabled,periódico,newspaper
515,547,Look 4 Deco,https://www.look4deco.com/,https://prensarank.com/,36,54,29,19,37,797,2,125,44,4,3,,,1,82.223.50.179,0,0,0,False,2018-01-24T15:00:00.000000Z,enabled,blog,blog
516,3291,Lifestyle Fit,https://lifestyle.fit/,https://prensarank.com/,35,42,22,11,643,3425,184535,755,47,1,1,,,0,,0,0,0,False,2023-02-09T09:00:00.000000Z,enabled,blog,blog
517,1901,Planeta Red,https://planetared.com/,https://prensarank.com/,35,54,34,14,4067,3045,134046,305,48,4,3,,,1,172.67.71.7,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
518,3197,Super Ficción,https://super-ficcion.com/,https://prensarank.com/,35,33,21,4,596,1977,78879,305,42,2,2,,,0,,0,0,0,False,2022-12-21T09:30:49.000000Z,enabled,blog,blog
519,76,Educa y Aprende,https://educayaprende.com/,https://prensarank.com/,35,45,23,18,412,7458,61982,95,46,1,1,,,0,104.21.14.101,0,0,0,False,2017-11-20T03:27:28.000000Z,enabled,blog,blog
520,1936,HW Libre,https://www.hwlibre.com/,https://prensarank.com/,35,43,35,27,752,2830,49112,680,40,1,1,,,0,178.255.231.116,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
521,3272,El Diario Sur,https://www.eldiariosur.com/,https://prensarank.com/,35,53,39,20,208,719,40036,295,42,3,3,,,1,,0,0,0,False,2023-01-19T10:27:24.000000Z,enabled,periódico,newspaper
522,1963,Absolut Viajes,https://www.absolutviajes.com/,https://prensarank.com/,35,61,41,19,466,5146,27454,830,43,1,1,,,0,178.255.231.122,0,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
523,3345,Mi Oriente,https://mioriente.com/,https://prensarank.com/,35,42,33,15,568,1509,26324,155,39,4,3,,,1,,0,0,0,False,2023-03-08T11:29:30.000000Z,enabled,periódico,newspaper
524,1890,Coche Global,https://www.cocheglobal.com/,https://prensarank.com/,35,42,46,27,4,1620,15145,165,39,2,2,,,1,104.21.20.122,1,0,0,False,2021-09-27T16:26:31.000000Z,enabled,blog,blog
525,3105,Bueno y Vegano,https://www.buenoyvegano.com/,https://prensarank.com/,35,38,18,21,90,624,11823,305,37,4,3,,,1,,0,0,0,False,2022-11-10T09:13:00.000000Z,enabled,blog,blog
526,3352,Periodismo Público,https://periodismopublico.com/,https://prensarank.com/,35,38,29,9,928,1901,11228,65,36,2,2,,,1,,0,0,0,False,2023-03-13T09:42:28.000000Z,enabled,periódico,newspaper
527,2205,Diario Ronda,https://www.diarioronda.es/,https://prensarank.com/,35,39,29,8,337,1422,10418,125,35,4,3,,,1,82.223.205.187,0,0,0,False,2017-02-13T01:30:55.000000Z,enabled,periódico,newspaper
528,3213,Diario la Huella,https://diariolahuella.com/,https://prensarank.com/,35,39,39,17,219,952,8888,670,42,4,3,,,1,,0,0,0,False,2022-12-30T08:52:59.000000Z,enabled,periódico,newspaper
